ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,City
175,Toy Car,Toys & Games,371.42,2,2050,428,0.18,1693,24-07-2023,Mesa
853,Boxers,Underwear,228.18,3,569,589,0.05,421,24-07-2023,Columbia
404,Brushes,Art and crafting materials,96.81,3,382,532,0.48,358,24-07-2023,Portland
860,Briefs,Underwear,340.28,1.1,918,149,0.04,58,24-07-2023,San Francisco
879,Boxers,Underwear,16.96,2,574,573,0.35,1552,23-07-2023,Phoenix
234,Protein Powder,Vitamins and supplements,35.33,3.6,1058,197,0.09,1082,23-07-2023,Spokane
775,Frying Pan,Cookware,32.57,4.7,1505,861,0.30,998,23-07-2023,Atlanta
881,Oil Filter,Motor vehicle parts,254.18,3.4,1992,195,0.27,13,23-07-2023,Allentown
556,Rose Wine,Wine,139.67,3.6,974,206,0.39,1814,22-07-2023,Oklahoma City
193,Puzzle,Toys & Games,490.78,3.5,4795,447,0.27,674,22-07-2023,Ogden
905,Brake Pads,Motor vehicle parts,35.83,2.8,2758,550,0.46,394,22-07-2023,New York
153,Biography,Books,492.36,3.1,3180,609,0.14,74,22-07-2023,Los Angeles
72,T-Shirt,Clothing,124.28,3.3,1388,832,0.44,1680,21-07-2023,Atlanta
793,Dutch Oven,Cookware,256.82,4.5,1004,451,0.38,1039,21-07-2023,Staten Island
635,Linen Sheets,Bedsheets,207.57,4.3,1895,919,0.31,144,21-07-2023,Dallas
666,Canvas Print,Posters and artwork,21.53,2.7,2176,906,0.28,3,21-07-2023,Houston
785,Frying Pan,Cookware,125.03,4.3,3199,531,0.41,1957,20-07-2023,Louisville
825,Nail Polish,Nail care,272.32,3.5,4500,839,0.16,1290,20-07-2023,Bronx
962,Throw Blanket,Blankets,442.17,4.8,4376,274,0.20,718,20-07-2023,Raleigh
495,Eau de Toilette,Perfume and cologne,316.19,3.3,3062,594,0.31,499,20-07-2023,Charleston
301,Lipstick,Makeup,50.26,4.9,1246,647,0.38,920,19-07-2023,Mesa
973,Electric Blanket,Blankets,336.54,2.1,2544,402,0.05,614,19-07-2023,Tampa
340,Rain Jacket,Coats and jackets,247.5,1.7,1537,21,0.42,1089,18-07-2023,Kansas City
957,Earbuds,Mobile phone accessories,395.39,2,1645,580,0.22,811,18-07-2023,Mesa
766,Dutch Oven,Cookware,361.56,2.9,966,171,0.10,1146,17-07-2023,Palm Bay
894,Brake Pads,Motor vehicle parts,235.56,1.9,2261,853,0.48,1602,16-07-2023,San Jose
784,Grill Pan,Cookware,432.83,2.1,2521,845,0.43,1454,16-07-2023,Harrisburg
676,Framed Poster,Posters and artwork,44,1.4,1751,909,0.40,313,16-07-2023,Rochester
268,Cleanser,Skin care,228.71,2.3,661,811,0.04,452,15-07-2023,Omaha
305,Mascara,Makeup,175.75,4.7,2230,968,0.19,1850,14-07-2023,Raleigh
871,Briefs,Underwear,239.18,3.4,2194,483,0.28,1676,14-07-2023,Rochester
724,Bath Salts,Bath and body,348.46,3.9,3096,529,0.46,1578,14-07-2023,Philadelphia
978,Weighted Blanket,Blankets,141.74,5,1906,231,0.07,1218,14-07-2023,Birmingham
898,Oil Filter,Motor vehicle parts,185.74,2.1,4568,295,0.05,813,14-07-2023,Las Vegas
194,Puzzle,Toys & Games,382.9,3.2,1247,993,0.17,571,13-07-2023,Allentown
542,White Wine,Wine,42.82,4.5,2763,750,0.27,291,13-07-2023,Little Rock
774,Frying Pan,Cookware,105.9,4.3,2681,127,0.21,1296,12-07-2023,New Haven
279,Cleanser,Skin care,413.02,1.5,4259,94,0.24,1133,12-07-2023,Milwaukee
926,Earbuds,Mobile phone accessories,102.23,1.7,838,406,0.20,1116,12-07-2023,St. Louis
250,Cleanser,Skin care,375.97,3.9,1004,20,0.10,1014,12-07-2023,Colorado Springs
348,Leather Jacket,Coats and jackets,458.39,3.1,4563,453,0.40,774,12-07-2023,New York
850,Panties,Underwear,112.46,1.5,989,188,0.49,615,12-07-2023,McAllen
200,Toy Car,Toys & Games,421.57,4.1,3155,21,0.07,1730,11-07-2023,Cincinnati
644,Art Print,Posters and artwork,29.24,2.1,3722,810,0.49,1411,11-07-2023,Oakland
947,Charger,Mobile phone accessories,48.37,3.3,505,105,0.22,1194,11-07-2023,Tucson
412,Canvas,Art and crafting materials,405.23,2.9,2558,328,0.03,940,11-07-2023,New Haven
679,Framed Poster,Posters and artwork,334.3,3.5,3814,990,0.02,395,11-07-2023,San Jose
877,Boxers,Underwear,436.14,2.9,372,972,0.17,200,11-07-2023,Tampa
34,Smartwatch,Electronics,294.54,2.5,98,152,0.00,1919,10-07-2023,Tulsa
290,Blush,Makeup,272.3,1.9,2009,241,0.31,1716,10-07-2023,Madison
811,Cuticle Oil,Nail care,52.68,2.9,1177,153,0.13,1456,10-07-2023,San Antonio
809,Nail Polish,Nail care,303.69,1.8,3085,432,0.06,131,10-07-2023,Dayton
452,Water Bottle,Drinkware,105.96,1.6,25,24,0.39,1324,09-07-2023,Worcester
807,Nail Clippers,Nail care,463.77,1.6,2415,93,0.10,1738,07-07-2023,El Paso
406,Brushes,Art and crafting materials,441.35,3.5,3735,761,0.23,998,07-07-2023,Las Vegas
479,Tea Cup,Drinkware,120.8,2.2,3388,211,0.12,1714,06-07-2023,Indianapolis
863,Panties,Underwear,361.51,2.8,4573,925,0.48,1237,06-07-2023,Washington
690,Scented Candle,Candles,340.11,4.1,1499,51,0.25,876,06-07-2023,Worcester
739,Shower Gel,Bath and body,212.08,1.8,4391,111,0.07,1200,05-07-2023,Port St. Lucie
480,Wine Glass,Drinkware,103.65,2.2,4082,510,0.32,1192,05-07-2023,Albuquerque
249,Moisturizer,Skin care,205.42,3.3,3371,739,0.30,943,05-07-2023,Provo
840,Nail File,Nail care,172.89,2.3,3964,541,0.18,905,05-07-2023,Ogden
685,Scented Candle,Candles,201.05,2.9,4703,586,0.41,565,04-07-2023,Minneapolis
443,Tea Cup,Drinkware,301.61,1,4266,408,0.48,1211,02-07-2023,Detroit
28,Smartphone,Electronics,83.85,3,2511,348,0.43,763,02-07-2023,Baltimore
637,Silk Sheets,Bedsheets,99.07,1.6,4827,911,0.02,428,02-07-2023,Columbia
997,Fleece Blanket,Blankets,268.6,3.2,841,201,0.39,1546,01-07-2023,Worcester
375,Hybrid Bike,Bicycles,261.06,1.4,578,853,0.13,1185,01-07-2023,Colorado Springs
384,Mountain Bike,Bicycles,161.59,4.3,987,249,0.36,1176,01-07-2023,Baltimore
303,Foundation,Makeup,269.85,1.2,369,777,0.40,651,01-07-2023,Palm Bay
982,Weighted Blanket,Blankets,404.51,4.4,392,84,0.48,610,01-07-2023,Harrisburg
561,Knee-High Socks,Socks,415.06,4.6,956,798,0.40,572,01-07-2023,Oakland
545,Sparkling Wine,Wine,43.67,2.5,2890,121,0.17,95,01-07-2023,Tucson
75,Jeans,Clothing,373.08,4.1,894,360,0.37,386,30-06-2023,Salt Lake City
596,Knee-High Socks,Socks,400.89,2.5,698,75,0.28,1822,29-06-2023,Queens
48,T-Shirt,Clothing,415.66,2.1,4,102,0.04,876,28-06-2023,Las Vegas
641,Framed Poster,Posters and artwork,219.94,3.9,4266,381,0.07,452,28-06-2023,Kansas City
458,Tea Cup,Drinkware,449.86,3.7,3823,330,0.40,1546,27-06-2023,Phoenix
864,Briefs,Underwear,432.85,2.9,587,310,0.02,707,27-06-2023,Baltimore
9,Smartphone,Electronics,485.1,4.1,161,201,0.45,269,27-06-2023,Cape Coral
746,Bath Salts,Bath and body,198.52,2.7,44,645,0.29,1093,26-06-2023,Baltimore
505,Eau de Toilette,Perfume and cologne,324.4,3.8,1742,282,0.34,480,26-06-2023,Tulsa
220,Vitamin D,Vitamins and supplements,49.95,2.6,4540,92,0.21,1230,25-06-2023,Spokane
379,Mountain Bike,Bicycles,12.7,1,1213,135,0.02,891,25-06-2023,Albuquerque
461,Water Bottle,Drinkware,16.38,1.1,619,882,0.37,124,24-06-2023,Cleveland
64,Jacket,Clothing,466.07,4.4,3440,694,0.38,216,23-06-2023,Albuquerque
114,Microwave,Home & Kitchen,356.54,4.1,1573,804,0.25,1534,22-06-2023,Albany
813,Nail Polish,Nail care,162.97,3.9,4662,665,0.18,1331,22-06-2023,Virginia Beach
659,Canvas Print,Posters and artwork,179.81,2.6,4319,783,0.09,949,22-06-2023,Washington
555,Red Wine,Wine,269.07,4.3,3988,377,0.14,922,22-06-2023,Ogden
55,Sweater,Clothing,57.94,3,4646,611,0.09,1757,21-06-2023,Buffalo
941,Earbuds,Mobile phone accessories,217.24,4.2,4402,533,0.23,1132,21-06-2023,Kansas City
62,T-Shirt,Clothing,180.68,4.7,728,276,0.48,675,21-06-2023,Dallas
823,Nail Polish,Nail care,202.88,2.9,1797,83,0.43,618,21-06-2023,Reno
922,Charger,Mobile phone accessories,252.05,4.5,2202,677,0.25,1853,20-06-2023,Sacramento
695,Soy Candle,Candles,447.88,1.3,3388,323,0.09,1689,20-06-2023,Wichita
421,Sketchbook,Art and crafting materials,156.79,1.3,2422,161,0.40,1679,20-06-2023,Charlotte
700,Beeswax Candle,Candles,231.35,2.4,3164,684,0.06,1240,20-06-2023,Omaha
909,Oil Filter,Motor vehicle parts,139.91,2.7,81,86,0.08,821,20-06-2023,Providence
460,Wine Glass,Drinkware,490.76,3.3,356,600,0.46,310,20-06-2023,Minneapolis
174,Toy Car,Toys & Games,317.48,4.5,1262,376,0.38,920,19-06-2023,El Paso
615,Linen Sheets,Bedsheets,130.86,2.9,3049,72,0.38,1983,18-06-2023,Baltimore
745,Body Lotion,Bath and body,457.39,3.3,3986,480,0.13,1771,18-06-2023,Allentown
831,Cuticle Oil,Nail care,76.82,3.9,4564,211,0.13,803,16-06-2023,Tulsa
129,Biography,Books,455.14,3.3,4807,22,0.23,301,15-06-2023,San Francisco
333,Winter Coat,Coats and jackets,390.59,1.3,1719,618,0.03,249,15-06-2023,Rochester
539,Sparkling Wine,Wine,351.66,4,504,597,0.42,498,14-06-2023,Spokane
313,Lipstick,Makeup,439.8,2.7,361,185,0.00,128,14-06-2023,Mesa
